|Year|Games|Num_Awards|Num_Nominated|Awarded|nominated|Won_Game_of_the_Year|Developer(s)|Publisher(s)|Engine|Platform(s)|Release|Genre(s)|Mode(s)|Series
20|2003|American Idol (video game)|0|0|0|0|0|Hothouse CreationsMöbius Entertainment (GBA)|Codemasters||PlayStation 2, Microsoft Windows, Game Boy Advance|69|Music, rhythm|Single-player, multiplayer|
21|2003|AMF Bowling 2004|0|0|0|0|0|Mud Duck Productions|Crave Entertainment[1]||Xbox|78|Bowling||AMF Bowling
22|2003|Amped 2|0|0|0|0|0|Indie Built|Microsoft Game Studios||Xbox|61|Extreme sports|Single player, multiplayer|
23|2003|Amplitude (video game)|0|0|0|0|0|Harmonix|Sony Computer Entertainment||PlayStation 2|18|Music|Single-player, multiplayer|
24|2003|Anito: Defend a Land Enraged|0|0|0|0|0|Anino Entertainment|Anino Entertainment||Windows|69|Adventure, role-playing|Single player|
25|2003|Anno 1503|0|0|0|0|0|Max Design|Sunflowers InteractiveEA Games||Microsoft Windows|18|Real-time strategy, city-building game|Single-player|Anno
26|2003|Ant War|0|0|0|0|0||||Windows, IOS, Android|61|Strategy simulation game||
27|2003|Apocalyptica (video game)|0|0|0|0|0||Konami||Microsoft Windows|2003|Third-person shooter|Single-player, Multi-player|
28|2003|Apprentice (video game)|0|0|0|0|0||Herculean Effort Productions|Adventure Game Studio|Windows|39|Point-and-click adventure||Apprentice
29|2003|Aquaman: Battle for Atlantis|0|0|0|0|0|Lucky Chicken Games|TDK Mediactive||Nintendo GameCube, Xbox|39|Action-adventure|Single-player|
30|2003|AquaNox|0|0|0|0|0|Massive Development|Ravensburger Interactive Media|KRASS engine|Microsoft Windows|69|Futuristic Sub Sim|Single-player, Multi-player|
31|2003|Arc the Lad: Twilight of the Spirits|0|0|0|0|0|Cattle Call[1]|Sony Computer Entertainment||PlayStation 2|1|Tactical role-playing|Single-player|Arc the Lad
32|2003|Armed and Dangerous (video game)|0|0|0|0|0|Planet Moon Studios|LucasArts|Amityville II|Microsoft WindowsXbox|9|First-person shooter, third-person shooter|Single-player, multiplayer (Xbox only)|
33|2003|Ashen Empires|0|0|0|0|0||Pixel Mine(current), Iron Will Games (former), Asylumsoft Inc. (original), TKO Software (former)||Microsoft Windows|18|Massively multiplayer online role-playing game|Multiplayer|
34|2003|Astro Boy: Omega Factor|0|1|0|Best Handheld|0|TreasureHitmaker|Sega (JP/NA)THQ (EU)||Game Boy Advance|9|Beat 'em up|Single-player|
35|2003|Atari Anthology|0|0|0|0|0||"Atari, Inc. (CD-ROM)
Atari, SA/Atari Interactive, Inc. (download version)"||Microsoft Windows, PlayStation 2|69|Compilation|Single player, Multiplayer (max 2)|
36|2003|Atlantis Underwater Tycoon|0|0|0|0|0|Anarchy Enterprises|Activision Value||Microsoft Windows|18|City-building, construction and management, business simulation|Single-player|
37|2003|ATV: Quad Power Racing 2|0|0|0|0|0|Climax Brighton|AKA Acclaim||GameCube, PlayStation 2, Xbox|1|Racing|Single-player, multiplayer|
38|2003|Backyard Wrestling: Don't Try This at Home|0|1|0|Best Fighting Game|0|Paradox Development|Eidos Interactive||PlayStation 2Xbox|24|Sports, Fighting|Single PlayerMultiplayer|Backyard Wrestling
39|2003|Banjo-Kazooie: Grunty's Revenge|0|0|0|0|0|Rare|THQIn-Fusio (mobile)||Game Boy Advance, mobile|34|Platform, adventure|Single-player|Banjo-Kazooie
40|2003|The Baseball 2003|0|0|0|0|0|Konami|Konami||PlayStation 2GameCube|JP: 2003-03-20|Sports game|Single-playermulti-player|
41|2003|Baten Kaitos: Eternal Wings and the Lost Ocean|0|0|0|0|0|Monolith Softtri-Crescendo|Namco||GameCube|24|Role-playing video game|Single-player|
42|2003|Batman: Dark Tomorrow|0|0|0|0|0|HotGen|Kemco||Xbox, GameCube|18|Action-adventure|Single-player|Batman video games
43|2003|Batman: Rise of Sin Tzu|0|0|0|0|0|Ubisoft Montreal|Ubisoft[a]||Xbox, PlayStation 2, Game Boy Advance, GameCube|61|Action, beat 'em up|Single-player, cooperative gameplay|
44|2003|Battle Engine Aquila|0|0|0|0|0|Lost Toys|Infogrames[a]Encore Software (Windows)||XboxPlayStation 2Windows|1|First-person shooter, Simulation|Single-playerMultiplayer|
45|2003|The Battle for Wesnoth|0|0|0|0|0||||||||
46|2003|Battlefield 1942: Secret Weapons of WWII|0|1|0|Best First Person Action|0|Digital Illusions CE|EA Games|Refractor 1|Microsoft Windows, Mac OS X|51|First-person shooter|Single-player, multiplayer|Battlefield
47|2003|Battlefield 1942: The Road to Rome|0|2|0|['Best PC Game', 'Best Online Game']|0|Digital Illusions CE|EA Games||Microsoft Windows|9|First-person shooter|Single-player, multiplayer|Battlefield
48|2003|List of Battlestar Galactica video games|0|0|0|0|0|Warthog Games|Universal Interactive||PlayStation 2Xbox|69|Sci-Fi|Single-player|
49|2003|Beatmania IIDX 9th Style|0|0|0|0|0|Konami Computer Entertainment Tokyo|KCET||Arcade & Sony PlayStation 2|18|Music|Single-player & Multiplayer|beatmania IIDX & Bemani
50|2003|Beats of Rage|0|0|0|0|0||||||||
51|2003|Beyond Good & Evil (video game)|0|0|0|0|0|Ubisoft Pictures|Ubisoft|Jade|PlayStation 2, Microsoft Windows, Xbox, GameCube, Xbox 360, PlayStation 3|9|Action-adventure|Single-player|
52|2003|Big Biz Tycoon! 2|0|0|0|0|0|4HEAD Studios|Activision Value||Microsoft Windows|34|Business simulation game|1 Player|
53|2003|Big Rigs: Over the Road Racing|0|0|0|0|0|Stellar Stone|GameMill Publishing||Microsoft Windows|69|Racing|Single-player|
54|2003|Billy Hatcher and the Giant Egg|0|0|0|0|0|Sonic Team|Sega|Sonic Adventure 2 |Nintendo GameCubeMicrosoft WindowsMac OS X|30|Platform|Single-player, multiplayer|
55|2003|Bin Weevils|0|0|0|0|0||||||||
56|2003|Bionicle (video game)|0|0|0|0|0|Argonaut GamesArgonaut SheffieldMöbius Entertainment (GBA)|Electronic ArtsLego InteractiveTHQ (GBA)Feral Interactive(OS X)||GameCube, Game Boy Advance, PlayStation 2, Xbox, Microsoft Windows, OS X|1|Action-adventure|Single-player|
57|2003|Black & Bruised|0|0|0|0|0|Digital Fiction|Majesco EntertainmentVivendi Universal Games (PAL)||GameCubePlayStation 2|1|Fighting game, Sports game|Single-playerMultiplayer|
58|2003|The Black Mirror (video game)|0|0|0|0|0|Future Games|NA: The Adventure CompanyCZE: Future GamesUK: GMX Media||Windows|9|Adventure; horror|Single player|
59|2003|Black Stone: Magic & Steel|0|0|0|0|0|XPEC Entertainment|NA: Xicat InteractiveEU: THQJP: Idea Factory||Xbox|18|Role-playing video game |Single-player, multiplayer|
60|2003|Blitzkrieg (video game)|0|0|0|0|0|Nival Interactive|CDV1C CompanyVirtual Programming (OS X version)|Enigma engine|Windows, Mac|34|Real-time tactics|Single player, Multiplayer|Blitzkrieg
61|2003|Bloody Roar 4|0|1|0|Best Fighting Game|0|Hudson Soft, Eighting|Konami||PlayStation 2|30|Fighting|Single-player, multiplayer|Bloody Roar
62|2003|BlowOut|0|0|0|0|0|Terminal Reality|Majesco Entertainment|Infernal Engine|GameCube, Microsoft Windows, PlayStation 2, Xbox|61|Run and gun|Single-player|
63|2003|Blue's Clues Kindergarten|0|0|0|0|0|ImaginEngine|Infogrames||Microsoft Windows, Macintosh|39|Edutainment||
64|2003|Boktai: The Sun Is in Your Hand|0|0|0|0|0|Konami Computer Entertainment Japan|Konami||Game Boy Advance|30|Action role-playing|Single-player, multiplayer|Boktai 
65|2003|Bomberman Jetters|0|0|0|0|0|Hudson Soft|||||Minigame Compilation||
66|2003|Bomberman Land 2|0|0|0|0|0|Racjin|Hudson Soft||GameCube, PlayStation 2|39|Party|Single-player, multiplayer|Bomberman
67|2003|Bookworm (video game)|0|0|0|0|0||PopCap Games|PopCap Games Framework|Windows, Macintosh, iOS, Game Boy Advance, Xbox Live Arcade, PDA, Smartphone, Java ME, BREW, DSiWare, Nintendo DS|9|Puzzle|Single-player|Bookworm
68|2003|Border Down|0|0|0|0|0|G.rev|G.rev||Arcade, Dreamcast|24|Shoot 'em up|Single-player|
69|2003|Brasfoot|0|0|0|0|0|E. Santos Inc.|||||||
70|2003|Brave Shot|0|0|0|0|0|Square Enix|Square Enix||Mobile phones|51|Brave ShotScrolling shooterBrave Shot 2Run and gun game|Single player|Brave Shot
71|2003|Broken Sword: The Sleeping Dragon|0|0|0|0|0|Revolution Software|EU: THQNA: The Adventure Company|RenderWare|Microsoft Windows, Xbox, PlayStation 2|69|Adventure|Single-player|Broken Sword
72|2003|Bruce Lee: Return of the Legend|0|0|0|0|0|Vicarious Visions|Universal Interactive||Game Boy Advance|18|Beat 'em up|Single-player|
73|2003|Brute Force (video game)|0|0|0|0|0|Digital Anvil|Microsoft Game Studios||Xbox|30|Third-person shooterTactical shooter|Single-player, multiplayer|
74|2003|Buffy the Vampire Slayer: Chaos Bleeds|0|0|0|0|0|Eurocom Entertainment Software|Vivendi Universal Games[a]||GameCubePlayStation 2Xbox|44|Action-adventure, survival horror, beat 'em up|Single-player, multiplayer|
75|2003|Buffy the Vampire Slayer: Wrath of the Darkhul King|0|0|0|0|0|Natsume|THQ||Game Boy Advance|34|PlatformBeat 'em up|Single player|
76|2003|Bujingai|0|0|0|0|0|Taito, Red Entertainment|JP: TaitoNA: BAM! EntertainmentEU: 505 Gamestreet||PlayStation 2|9|Beat 'em up, hack and slash|Single-player|
77|2003|C.A.T.: Cyber Attack Team|0|0|0|0|0|Hide, Medix|Medix||Xbox|34|||
78|2003|Cabela's 4x4 Off-Road Adventure|0|0|0|0|0|Fun Labs|Activision Value||Windows|9|Racing||
79|2003|Cabela's Big Game Hunter: 2004 Season|0|0|0|0|0|Sand Grain Studios|Activision Value||Microsoft Windows|44|Sports||
80|2003|Cabela's Dangerous Hunts|0|0|0|0|0|FUN Labs (PC, Xbox)Sand Grain Studios (PS2)|Activision ValueEU: Zoo Digital Publishing|RenderWare|PlayStation 2XboxMicrosoft Windows|9|Hunting, action, simulation||
81|2003|Cabela's Deer Hunt: 2004 Season|0|0|0|0|0|Sand Grain Studios (PS2), FUN Labs (Xbox)|Activision||PlayStation 2, Xbox|44|Sports||
82|2003|Cabela's GrandSlam Hunting: 2004 Trophies|0|0|0|0|0|nFusion Interactive|Activision Publishing, Inc.||Windows|44|Sports||
83|2003|Cafe Little Wish|0|0|0|0|0|Patissier|Digital Works (Windows)  Princess Soft (DC, PS2)||Windows  Dreamcast  PlayStation 2|9|Eroge, Visual novel|Single-player|
84|2003|Call of Duty (video game)|0|0|0|0|0|Infinity Ward|WW: ActivisionNA: Aspyr (Mac)|id Tech 3[1]|Microsoft Windows, OS X, N-Gage|30|First-person shooter|Single-player, multiplayer|Call of Duty
85|2003|Car Tycoon|0|0|0|0|0|Vectorcom Development|JoWooD Productions||Windows 95/98/ME/2000|1|Business simulation game|1 Player|
86|2003|Cartoon Network Speedway|0|0|0|0|0|DC Studios|Majesco Sales||Game Boy Advance|69|Racing|Single-player|
87|2003|Casino, Inc.|0|0|0|0|0||Konami||Windows|18|Business simulation game|Single player|
88|2003|Castle Shikigami 2|0|0|0|0|0|Alfa System|Kids Station, Taito, SourceNext, XS Games, Play It Games||ArcadeDreamcastGameCubePlayStation 2XboxWindows|1|Scrolling shooter|Single-player, multiplayer|
89|2003|Castlevania: Aria of Sorrow|0|1|0|Best Handheld Game|0|Konami Computer Entertainment Tokyo|Konami||Game Boy Advance, Mobile phone|30|Platform-adventure, metroidvania, action role-playing|Single-player|Castlevania
90|2003|Castlevania: Lament of Innocence|0|0|0|0|0|Konami|Konami||PlayStation 2, PlayStation Network,|9|Action-adventure, hack and slash|Single-player|Castlevania
91|2003|The Cat in the Hat (video game)|0|0|0|0|0|Magenta Software (PS2, Xbox)Digital Eclipse (Microsoft Windows, Game Boy Advance)|Vivendi Universal Games[a]||Game Boy Advance, Microsoft Windows, PlayStation 2, Xbox|18|"Platform
Action"||
92|2003|Celebrity Deathmatch (video game)|0|0|0|0|0|Big Ape ProductionsCoresoft (PS)|Gotham GamesMTV Interactive||Microsoft Windows, PlayStation, PlayStation 2, Xbox|61|Fighting, professional wrestling|Single-player, multiplayer|
93|2003|Championship Manager 4|0|0|0|0|0|Sports Interactive|Eidos Interactive||Windows, Mac|18|Sports|Single player, multiplayer|
94|2003|Championship Manager: Season 03/04|0|0|0|0|0|Sports Interactive|Eidos Interactive||Microsoft Windows, Macintosh|69|Sports|Single player, multiplayer|
95|2003|Chaos Legion|0|0|0|0|0|Capcom Production Studio 6|Capcom||PlayStation 2Windows|18|Action-adventure, hack and slash|Single-player|
96|2003|Chariots of War|0|0|0|0|0|Slitherine SoftwareParadox Interactive|Strategy First||Microsoft Windows|34|Turn-based strategy, real-time tactics|Single player|
97|2003|Charlie's Angels (video game)|0|0|0|0|0|Neko Entertainment|Ubisoft||PlayStation 2, GameCube|39|Beat 'em up|Single-player|Charlie's Angels 
98|2003|Chaser (video game)|0|0|0|0|0|Cauldron|JoWooD Productions|CloakNT|Microsoft Windows|44|First-person shooter|Single-player, multiplayer|
99|2003|Chicago 1930|0|0|0|0|0|Spellbound Entertainment|Wanadoo Edition (Europe)MC2-Microids (North America)||Windows, Mac OS X[1]|69|Role-playing||
100|2003|Chinese Paladin 3|0|0|0|0|0|Softstar Technology (Shanghai) Co., Ltd.|Softstar Entertainment Inc.Unistar||Microsoft Windows|39|Role-playing|Single player|The Legend of Sword and Fairy series
101|2003|Chobi of Animal Island|0|0|0|0|0||||||||
102|2003|Choro Q HG 4|0|0|0|0|0|Barnhouse Effect|JP: TakaraNA: AtlusEU: Zoo Digital Publishing||PlayStation 2|18|Racing, Role-playing||Choro Q series
103|2003|Chrome (video game)|0|0|0|0|0|Techland|Strategy First|Chrome Engine|Microsoft Windows|51|First-person shooter|Single-player, Multiplayer|
104|2003|CIMA: The Enemy|0|0|0|0|0|Neverland|NA: NatsumeJP: Marvelous Entertainment||Game Boy Advance|61|Role-playing video game|Single-player|
105|2003|Civilization III: Conquests|0|0|0|0|0|BreakAway GamesFiraxis Games|Atari||Microsoft Windows|69|Turn-based strategy|Single player, multiplayer|Civilization
106|2003|Clover Heart's|0|0|0|0|0|ALcotHuneX (PS2)Moepuri (mobile)Dennō Club (DVD game)|ALcot (PC)Interchannel (PS2)||Windows, PlayStation 2, FOMA mobile phones, DVD player game|44|Eroge, Visual novel|Single player|
107|2003|Club Football|0|0|0|0|0||||||||
108|2003|Colin McRae Rally 04|0|0|0|0|0|Codemasters|Codemasters||PlayStation 2, Xbox, Microsoft Windows|18|Racing|Single-player, multiplayer|Colin McRae Rally
109|2003|Combat Mission 3: Afrika Korps|0|0|0|0|0|Battlefront.com|CDV Software||Microsoft Windows, Mac|69|Turn-based tactics, Wargame|Single-player, multiplayer|Combat Mission
110|2003|Command & Conquer: Generals|0|0|0|0|0|EA Pacific|EA Games (Windows)Aspyr Media (Mac OS X)|SAGE|Microsoft WindowsMac OS X|9|Military real-time strategy|Single-player, multiplayer|Command & Conquer
111|2003|Command & Conquer: Generals – Zero Hour|0|1|0|Best PC Game|0|EA Los Angeles|EA Games (Windows)Aspyr Media (Mac OS X)|SAGE|Microsoft WindowsMac OS X|9|Real-time strategy|Single-player, multiplayer|Command & Conquer
112|2003|Commandos 3: Destination Berlin|0|0|0|0|0|Pyro Studios Zonic Limited (OS X)|Eidos InteractiveFeral Interactive (OS X)||Microsoft Windows, Mac OS X|30|Real-time tactics|Single-player video game, multiplayer|Commandos
113|2003|Conflict: Desert Storm II|0|0|0|0|0|Pivotal Games|SCi Games (Europe) Gotham Games (North America)||Microsoft Windows, PlayStation 2, Xbox, GameCube|1|Tactical shooter|Single-player, multiplayer|Conflict
114|2003|Conspiracies (video game)|0|0|0|0|0|Anima Interactive|NA: Got Game EntertainmentEU: GMX Media||Microsoft Windows|39|Adventure, Interactive movie|Single player|
115|2003|Construction-Destruction|0|0|0|0|0||ValuSoft|Proprietary/CustomPhysics: Havok|Windows|2003|Construction game||
116|2003|Contract J.A.C.K.|0|0|0|0|0|Monolith Productions|Sierra Entertainment|Lithtech Jupiter|Microsoft Windows|69|First-person shooter|Single-player, multiplayer|
117|2003|Corvette (video game)|0|0|0|0|0|Steel MonkeysGBAVisual Impact|TDK MediactivePS2Global Star Software||Game Boy Advance, Windows, PlayStation 2, Xbox|18|Racing game||
118|2003|Crash Bandicoot 2: N-Tranced|0|0|0|0|0|Vicarious Visions|Universal Interactive||Game Boy Advance|1|Platformer|Single-player, multiplayer|Crash Bandicoot
119|2003|Crash Nitro Kart|0|0|0|0|0|Vicarious Visions|Universal Interactive|Havok |Game Boy Advance, GameCube, PlayStation 2, Xbox, N-Gage, mobile phone|34|Racing|Single-player, multiplayer|Crash Bandicoot
120|2003|Crazy Taxi: Catch a Ride|0|0|0|0|0|Graphic State|NA: THQPAL: Sega|Rush[1]|Game Boy Advance|24|Racing, action|Single-player|
121|2003|Crimson Skies: High Road to Revenge|0|0|0|0|0|FASA Studio|Microsoft Game Studios||Xbox|61|Action, Arcade flight|Single-player, multiplayer|Crimson Skies
122|2003|Crimsonland|0|0|0|0|0||Reflexive Entertainment||Microsoft Windows, PlayStation 4, PlayStation Vita, PlayStation 3, PlayStation TV, OS X, Linux, Windows Phone, Android, Xbox One, Nintendo Switch|2003|Shoot 'em up|Single-player, co-op|
123|2003|Cross Channel (visual novel)|0|0|0|0|0|Flying Shine|JP: Flying Shine (Win)JP: KID (PS2)JP: Cyberfront (PSP, Xbox 360)JP: 5pb. (PS3, PSV)WW: MoeNovel (Win)||Microsoft Windows, PlayStation 2, PlayStation Portable, Xbox 360, PlayStation 3, PlayStation Vita|9|Visual novel|Single-player|
124|2003|Crouching Tiger, Hidden Dragon (video game)|0|0|0|0|0|Bergsala Lightweight  Genki|NA: UbisoftJP: ESP||PlayStation 2, Xbox, Game Boy Advance|1|Beat 'em up|Single-player|
125|2003|CSI: Crime Scene Investigation (video game)|0|0|0|0|0|369 Interactive (Win, Xbox)EPCConnect (Mac)|Ubi Soft (Win, Xbox)Aspyr (Mac)||Windows, Mac OS X, Xbox|9|Adventure|Single-player|
126|2003|CT Special Forces 2: Back in the Trenches|0|0|0|0|0|Light and Shadow Productions|Hip Interactive||Game Boy Advance|34|Run and gun|Single-player, Multiplayer|
127|2003|CTU: Marine Sharpshooter|0|0|0|0|0||Groove Games|Lithtech Talon|Windows, iOS|18|First-person shooter|Single-player|
128|2003|Curse: The Eye of Isis|0|0|0|0|0|Asylum Entertainment|NA: DreamCatcher InteractiveEU: Wanadoo Edition|RenderWare|XboxWindowsPlayStation 2|9|Survival horror|Single player|
129|2003|Cyber Troopers Virtual-On Marz|0|0|0|0|0|Hitmaker|Sega||PlayStation 2PlayStation Network|18|Action-adventure|Single player,  Multi-player|Virtual On
130|2003|Cyberchase: Carnival Chaos|0|0|0|0|0||The Learning Company||Windows, macOS|2003|Edutainment||Cyberchase
131|2003|Cyberchase: Castleblanca Quest|0|0|0|0|0||The Learning Company||Windows, macOS|2003|Edutainment||Cyberchase
132|2003|Dakar 2: The World's Ultimate Rally|0|0|0|0|0|Acclaim Studios Cheltenham|Acclaim Entertainment||Nintendo GameCube, PlayStation 2, Xbox|18|Racing|Single-player, multiplayer|
133|2003|Dancing Stage MegaMix|0|0|0|0|0|Konami, Bemani|Konami||PlayStation 2|30|Music, exercise|Single-player, multiplayer|Dance Dance Revolution
134|2003|Daredevil (video game)|0|0|0|0|0|Griptonite Games|Encore SoftwareTHQ||Game Boy Advance|9|Action|Single-player|
135|2003|Day of Defeat|0|0|0|0|0|Valve L.L.C.|ActivisionValve Corporation (digital)|GoldSrc|Microsoft Windows, Mac OS X, Linux|18|First-person shooter|Multiplayer|
136|2003|Dead or Alive Xtreme Beach Volleyball|1|1|Best Animation|Best Animation|0|Team Ninja|Tecmo||Xbox|1|Sports|Single-player, multiplayer|Dead or Alive
137|2003|Dear Boys|0|0|0|0|0|Konami|||||Sports||
138|2003|December When There Is No Angel|0|0|0|0|0||Leaf||Microsoft Windows|51|Eroge, Visual novel|Single-player|
139|2003|Decisive Battles of WWII: Korsun Pocket|0|0|0|0|0||Matrix Games||Microsoft Windows|2003|Turn-based strategy|Single player|
140|2003|Def Jam Vendetta|1|2|Best Music|['Best Music', 'Best Fighting Game']|0|AKI CorporationEA Canada|EA Sports BIG  EA Games (Japan)||PlayStation 2, GameCube|24|Sports, fighting|Single-player, multiplayer|Def Jam
141|2003|Defense of the Ancients|0|0|0|0|0||||Microsoft Windows, Mac OS X|2003|Multiplayer online battle arena|Multiplayer|Dota
142|2003|Delta Force: Black Hawk Down|0|0|0|0|0|NovaLogicClimax Group (Xbox Version)Rebellion Developments (PS2 Version)Aspyr (Mac OS X Version)|NovaLogicAspyr (Mac OS X Version)|Black Hawk Engine (PC Version)Asura (PlayStation 2 Version)|Microsoft WindowsPlayStation 2Mac OS XXbox|18|First-person shooter|Single-player, multiplayer|Delta Force
143|2003|Demonbane|0|0|0|0|0|Nitroplus|||||Action, Visual novel||
144|2003|Densetsu no Stafy 2|0|0|0|0|0|ToseNintendo SPD|Nintendo||Game Boy Advance|51|Platform|Single-player|The Legendary Starfy
145|2003|Deus Ex: Invisible War|0|0|0|0|0|Ion Storm|Eidos Interactive|Unreal Engine|Microsoft WindowsXbox|18|Action role-playing, first-person shooter, stealth|Single-player|Deus Ex
146|2003|Devastation (video game)|0|0|0|0|0|Digitalo StudiosARUSH Entertainment|ARUSH EntertainmentGroove Games|Unreal Engine 2|Windows, Linux|18|First-person shooter|Single player, multiplayer|
147|2003|Devil May Cry 2|0|0|0|0|0|Capcom|Capcom||PlayStation 2, Nintendo SwitchHD CollectionPlayStation 3, Xbox 360, Microsoft Windows, PlayStation 4, Xbox One|1|Action-adventure, hack and slash|Single-player|Devil May Cry
148|2003|Dino Crisis 3|0|0|0|0|0|Capcom Production Studio 4|Capcom||Xbox|34|Action-adventure|Single-player|Dino Crisis
149|2003|Dinotopia: The Sunstone Odyssey|0|0|0|0|0|Vicious Cycle Software|TDK Mediactive||GameCube, Xbox|24|Action-adventure|Single-player, multiplayer|
150|2003|Disgaea: Hour of Darkness|0|0|0|0|0|Nippon Ichi Software|JP: Nippon Ichi SoftwareNA: Atlus (PS2)PAL: Koei (PS2)AU: Square Enix (NDS)WW: NIS America||PlayStation 2, PlayStation Portable, Nintendo DS, Microsoft Windows, PlayStation 4, Nintendo Switch|1|Tactical role-playing|Single-player, multiplayer|Disgaea
151|2003|Disney Princess: Magical Dress-Up|0|0|0|0|0||Disney Interactive||Microsoft Windows|51||Single player|
152|2003|Disney's Brother Bear (video game)|0|0|0|0|0|KnowWonder Digital Mediaworks (PC)Vicarious Visions (GBA)|Disney Interactive|Unreal Engine 1|Game Boy Advance, Mobile Phone, Microsoft Windows|69|Action||
153|2003|Disney's Extreme Skate Adventure|0|0|0|0|0|Toys for Bob[a]|Activision||Game Boy Advance, GameCube, PlayStation 2, Xbox|51|Sports|Single-player, multiplayer|
154|2003|Disney's Hide and Sneak|0|0|0|0|0|Capcom|Capcom||Nintendo GameCube|18|Action-adventure game|Single-player|
155|2003|Dog's Life|0|0|0|0|0|Frontier Developments|EU: SCEENA: Hip Games||PlayStation 2|51|Action-adventure|Single-player|
156|2003|Dokapon DX: Wataru Sekai wa Oni Darake|0|0|0|0|0|Asmik Ace Entertainment|Asmik Ace Entertainment||GameCube, PlayStation 2|24|Action game|Single-player, multiplayer|
157|2003|Domácí násilí: Game over|0|0|0|0|0||||||||
158|2003|Dominions II: The Ascension Wars|0|0|0|0|0|Illwinter Game Design|Shrapnel Games||Windows, Linux)PowerPC (Mac OS X / Linux)Solaris (Solaris 8)[1]|69|Turn-based strategy, Fantasy|Single player, Multiplayer|Dominions 
159|2003|Donkey Konga|0|1|0|Most Addictive Game (viewer's choice)|0|Namco|Nintendo||Nintendo GameCube|18|Music game|Single-player, multiplayer|Donkey Kong
160|2003|Double Dragon Advance|0|0|0|0|0|Million|Atlus||Game Boy Advance|18|Beat 'em up|Single player, Two player Cooperative|Double Dragon
161|2003|Downhill Domination|0|0|0|0|0|Incognito Entertainment|WW: Sony Computer EntertainmentUK: Codemasters||PlayStation 2|9|Sports, racing|Single-player, multiplayer|
162|2003|Downtown Run|0|0|0|0|0|Ubisoft RomaniaCom2uS (Mobile)|Ubi SoftCom2uS (Mobile)||PlayStation 2, Microsoft Windows, Nintendo GameCube, Mobile game|18|Racing game|Single-player, Multiplayer (2 players)|
163|2003|Dr. Seuss: Green Eggs and Ham (video game)|0|0|0|0|0|Handheld Games|NewKidCo||Game Boy Advance|2003||Single-player|
164|2003|Drag Racer (video game)|0|0|0|0|0|XMG Studio, Phantom Games|XMG Studio, Phantom Games||Adobe Flash, iPod Touch, iPhone, iPad|2003, 2009, 2010, 2012|Gaming, Family & Arcade, Racing|Single Player, Multiplayer|
165|2003|Dragon Ball Z: Taiketsu|0|0|0|0|0|Webfoot Technologies|Atari||Game Boy Advance|69|Fighting|Single-player, Multplayer-player|
166|2003|Dragon Drive: D-Masters Shot|0|0|0|0|0|Treasure Co.|Bandai||Nintendo GameCube|18|Third-person shooter|Single-player, multiplayer|
167|2003|Dragon Quest Monsters: Caravan Heart|0|0|0|0|0|TOSE|Enix||Game Boy Advance|18|Role-playing|Single-player|Dragon Quest Monsters
168|2003|Drake of the 99 Dragons|0|0|0|0|0|Idol FX|Majesco Entertainment|FX Engine|Xbox, Windows|18|Third-person shooter|Single-player|
169|2003|Drakengard (video game)|0|0|0|0|0|CaviaMacrospace (Mobile)[1]|Square EnixPAL: Gathering of Developers||PlayStation 2, Mobile|18|Action role-playing, hack and slash|Single-player|Drakengard
170|2003|DreamMix TV World Fighters|0|0|0|0|0|Bitstep|Hudson|RenderWare|Nintendo GameCube, PlayStation 2|78|Fighting|Single-player, multiplayer|
171|2003|Duel Masters (video game)|0|0|0|0|0|TakaraHigh Voltage Software (PS2 version)|TakaraNA / PAL: Atari (PS2 version)||GameCube, PlayStation 2|18|Strategy|Single-player, multiplayer|
172|2003|Dungeon Scroll|0|0|0|0|0||||||||
173|2003|Dungeons & Dragons: Heroes|0|0|0|0|0|Atari Hunt Valley|Atari, Inc.||Xbox|51|Hack and slash|Single-playerCo-op multiplayer|
174|2003|Dynasty Tactics 2|0|0|0|0|0||Koei||PlayStation 2, PlayStation Network|34|Tactical role-playing game|Single-player|Dynasty Warriors
175|2003|Dynasty Warriors 4|0|0|0|0|0|Omega Force|Koei||PlayStation 2, Xbox, Microsoft Windows, PlayStation Network|1|Hack and Slash Tactical action[1]|Single-player, Multiplayer|Dynasty Warriors
176|2003|The Elder Scrolls III: Bloodmoon|0|0|0|0|0|Bethesda Game Studios|Bethesda Softworks|Gamebryo|Microsoft WindowsXbox|9|Action role-playing|Single-player|The Elder Scrolls
177|2003|The Elder Scrolls Travels|0|0|0|0|0||Vir2L Studios||J2ME, BREW|44|Role-playing|Single-player|
178|2003|Emergency Fire Response|0|0|0|0|0|Monte Cristo Multimedia|DreamCatcher Interactive||Microsoft Windows|39|Simulation||
179|2003|Empire (1972 video game)|0|0|0|0|0||||PDP 11/45 (1972), HP2000 (1973), HP3000 (1984), DOS, Commodore Amiga, Macintosh, Windows, Linux (2003)|1972, 1973, 1984, 2003|4X, wargame||
180|2003|Empires: Dawn of the Modern World|0|0|0|0|0|Stainless Steel Studios|Activision|Titan|Microsoft Windows|61|Real-time strategy|Single-player, multiplayer|Empire Earth
181|2003|Endless Ages|0|0|0|0|0|Avaria Corporation|SummitSoft Entertainment||Windows|39|MMOFPS/MMORPG|Cooperative, competitive MMO|
182|2003|Energy Airforce Aim Strike!|0|0|0|0|0||||PlayStation 2|51|Simulation||
